default,amount,grade,years,ownership,income,age
1,3000,2,26.0,0,80000.0,42
1,4000,3,3.0,0,60000.0,23
0,2400,2,6.0,0,30000.0,23
1,10800,1,2.0,3,39996.0,26
0,15000,3,8.0,3,54996.0,28
1,6800,2,3.0,0,65000.0,24
1,6000,1,0.0,3,19200.0,24
0,11200,1,13.0,0,132000.0,26
1,14000,2,4.0,3,110000.0,24
0,12000,0,3.0,3,60000.0,23
0,12000,3,0.0,3,90000.0,25
1,3000,0,0.0,3,50000.0,26
0,12000,1,12.0,3,70000.0,24
0,12800,1,2.0,3,60000.0,23
0,3600,1,6.0,3,45000.0,27
1,12000,2,1.0,0,25000.0,26
1,6400,0,0.0,3,32000.0,43
0,9600,2,4.0,2,85000.0,23
1,4800,3,17.0,3,35000.0,32
0,2500,3,4.0,0,444000.0,41
1,12000,0,4.0,3,43000.0,29
0,4500,0,23.0,0,72000.0,28
0,3600,3,3.0,0,43000.0,23
0,12000,1,1.0,3,39000.0,23
0,3600,0,3.0,3,82300.0,28
1,4800,0,10.0,2,48000.0,22
1,20000,2,2.0,3,80000.0,26
0,10000,0,3.0,3,65520.0,26
1,5500,1,1.0,3,54000.0,55
0,16000,1,23.0,0,80000.0,22
1,7100,2,1.0,3,33000.0,25
1,3675,1,0.0,0,45000.0,28
1,18000,4,3.0,3,45000.0,25
0,7000,0,0.0,0,100000.0,23
1,13000,1,2.0,0,37000.0,33
0,6000,2,0.0,0,57600.0,30
0,9000,0,7.0,0,48800.0,24
1,1750,3,2.0,2,15000.0,25
0,12000,1,3.0,0,100000.0,22
1,7000,0,2.0,0,54000.0,23
0,12000,1,9.0,3,55200.0,37
0,6600,2,3.0,3,70000.0,23
0,7875,1,4.0,0,55680.0,24
1,3600,2,5.0,0,207000.0,29
0,5000,1,6.08633190118,3,17220.0,21
0,10000,2,2.0,3,130000.0,27
1,8500,1,0.0,3,25000.0,24
0,4000,2,4.0,3,36000.0,31
1,2250,0,8.0,0,54000.0,25
0,5600,2,5.0,3,34444.0,29
0,5600,1,0.0,3,12000.0,29
0,10000,1,6.0,0,86000.0,22
0,12000,1,3.0,0,100000.0,22
0,19200,3,3.0,3,55000.0,23
0,7200,0,9.0,0,69000.0,24
0,8800,1,17.0,0,125000.0,33
1,6500,2,16.0,0,91200.0,24
0,6000,0,0.0,0,116700.0,22
0,4200,0,7.0,0,63000.0,36
1,6500,0,12.0,0,64800.0,27
1,2800,0,3.0,3,27000.0,22
1,5000,1,7.0,3,47496.0,25
0,4950,1,6.08633190118,3,13296.0,25
1,8500,1,19.0,0,46500.0,24
1,3000,1,0.0,0,25000.0,22
1,3000,2,20.0,0,58000.0,27
1,6775,0,15.0,3,75000.0,25
1,11200,2,7.0,3,52800.0,30
0,5300,0,12.0,0,30929.6,33
0,30000,0,6.0,3,105000.0,29
1,6000,2,2.0,0,60000.0,26
1,25000,5,15.0,0,123000.0,28
1,1200,2,16.0,0,54996.0,30
1,3000,1,4.0,3,43200.0,51
1,20000,4,14.0,0,200000.0,26
0,11000,4,4.0,3,82500.0,28
0,4100,2,0.0,3,20000.0,23
1,11000,1,1.0,0,29232.0,24
1,12000,2,7.0,0,48996.0,22
1,14400,3,5.0,3,51871.0,24
1,16000,1,2.0,3,75000.0,24
0,12000,0,5.0,2,60000.0,40
0,18000,3,0.0,0,62000.0,23
0,15000,0,5.0,0,55000.0,33
1,14125,1,19.0,3,34800.0,33
0,10400,0,6.08633190118,3,20688.0,29
1,5000,0,3.0,3,40000.0,39
1,10000,1,7.0,3,45600.0,24
0,9100,1,6.0,0,66000.0,35
1,10000,3,4.0,0,71028.0,36
0,15000,2,1.0,2,40000.0,21
0,10000,3,2.0,3,108000.0,26
0,6000,1,1.0,0,24000.0,26
1,5500,3,0.0,3,30000.0,31
0,3000,0,8.0,2,58000.0,34
0,7000,2,2.0,0,51600.0,22
0,6500,0,3.0,3,42500.0,31
1,16000,3,3.0,3,70000.0,20
0,3500,1,2.0,0,94896.0,33
1,14000,1,19.0,0,90000.0,26
0,1000,1,1.0,0,25000.0,34
1,4750,2,7.0,0,85000.0,32
0,4750,0,6.0,0,40000.0,22
1,8000,0,12.0,3,36996.0,22
1,7000,1,4.0,3,30000.0,29
0,3000,0,1.0,3,43500.0,24
0,6000,1,10.0,0,92000.0,31
0,12000,0,11.0,0,135000.0,24
0,4500,0,6.0,0,120000.0,33
0,4500,1,4.0,0,147884.76,27
1,4350,2,1.0,3,90000.0,35
1,7400,2,6.08633190118,3,49995.0,24
1,21500,0,0.0,3,82000.0,30
1,10000,1,19.0,2,186000.0,25
0,4000,2,12.0,3,65499.0,25
1,10000,2,6.08633190118,3,24000.0,21
1,20000,2,1.0,1,55000.0,24
1,6000,1,4.0,0,126000.0,26
0,12000,4,3.0,3,50000.0,24
0,6400,0,3.0,0,36000.0,24
0,3000,2,19.0,3,78000.0,30
0,10000,4,0.0,3,30000.0,24
0,5000,0,24.0,3,108000.0,23
1,7125,1,2.0,0,60000.0,32
0,11750,0,9.0,0,49000.0,30
0,20000,0,6.0,2,85000.0,27
0,1950,1,6.0,3,90000.0,36
0,4800,2,29.0,0,75000.0,25
0,14000,2,4.0,3,32500.0,24
0,20000,1,31.0,0,210000.0,33
1,25475,1,0.0,3,60000.0,22
0,8000,1,5.0,3,65000.0,24
0,5000,0,0.0,3,28140.0,29
1,10000,2,2.0,3,45000.0,35
1,10000,2,6.0,0,60000.0,27
1,6000,1,10.0,3,30000.0,28
0,3600,0,9.0,0,59000.0,23
0,25000,3,2.0,3,52000.0,26
0,10000,0,3.0,3,30000.0,23
1,9250,1,1.0,3,40000.0,35
0,5000,0,7.0,0,60000.0,29
1,6125,0,25.0,3,120000.0,32
0,6000,3,5.0,0,50000.0,40
0,15000,2,14.0,2,60000.0,28
0,5375,1,2.0,3,15360.0,28
1,20000,2,6.0,0,184000.0,24
1,5000,1,17.0,0,78000.0,27
0,14000,1,2.0,3,54000.0,25
1,9600,0,10.0,3,55000.0,25
0,2400,3,1.0,3,21600.0,22
1,6500,3,4.0,3,42500.0,34
0,1500,2,7.0,0,30000.0,29
0,9350,0,5.0,0,48500.0,30
0,9500,0,2.0,3,36000.0,34
1,4000,0,5.0,3,41000.0,37
0,21000,0,9.0,0,85000.0,35
0,3900,0,6.08633190118,0,20112.0,36
1,15000,1,0.0,0,55000.0,27
0,4000,0,1.0,3,13200.0,24
1,5000,3,2.0,3,107028.0,35
1,8000,2,8.0,0,74400.0,27
0,3000,1,1.0,2,27600.0,31
0,3600,1,0.0,0,26400.0,34
1,12800,0,6.0,0,56000.0,25
0,7700,0,7.0,3,65000.0,56
1,5000,3,6.0,3,38000.0,32
0,5000,0,0.0,3,18000.0,23
1,3000,0,7.0,2,41235.0,35
0,3500,0,7.0,0,61440.0,35
0,10000,0,3.0,0,72000.0,26
0,8000,4,3.0,3,30000.0,24
1,10000,0,9.0,0,43700.0,23
1,10000,0,2.0,0,43200.0,60
1,15000,3,17.0,3,42000.0,27
1,4400,1,12.0,2,42000.0,23
0,8500,2,0.0,3,25000.0,25
0,5000,0,0.0,3,31404.0,22
0,15000,0,1.0,3,35000.0,29
0,15000,4,19.0,3,38000.0,25
1,7600,0,9.0,3,18000.0,28
1,8500,2,0.0,0,43000.0,24
1,12000,0,0.0,0,36000.0,36
1,6400,3,2.0,3,47000.0,32
0,10000,0,2.0,0,37000.0,23
0,9000,1,0.0,3,37500.0,22
0,10000,0,13.0,0,62000.0,24
0,6250,0,0.0,2,18000.0,24
1,9750,0,4.0,3,35000.0,27
1,5000,0,5.0,3,40800.0,35
1,7550,3,8.0,3,34560.0,41
0,4000,0,0.0,3,68000.0,25
0,12000,1,2.0,2,96000.0,34
0,1200,0,1.0,0,74000.0,32
0,6000,0,0.0,0,67000.0,23
1,8000,1,1.0,3,25000.0,25
0,15000,1,4.0,0,103363.0,34
1,10000,2,1.0,2,72000.0,29
1,5000,0,0.0,0,90000.0,31
1,7500,2,15.0,3,68844.0,23
0,17500,4,5.0,0,74100.0,21
0,3800,3,3.0,3,30004.0,25
0,8000,3,0.0,3,58000.0,22
0,1500,3,9.0,3,35004.0,23
0,35000,3,5.0,0,175000.0,23
0,22000,1,9.0,0,92000.0,24
1,6000,3,2.0,3,60000.0,23
1,15000,2,28.0,2,43600.0,23
0,17000,0,3.0,0,68250.0,25
0,6000,0,11.0,0,81000.0,28
0,16000,4,2.0,3,65000.0,24
0,10000,3,4.0,3,55000.0,32
0,3000,1,3.0,3,74250.0,23
0,14000,1,5.0,3,95000.0,24
1,7800,1,0.0,3,33000.0,23
0,12000,1,2.0,2,42240.0,28
0,20000,1,7.0,0,64049.0,28
1,13750,3,0.0,3,30000.0,21
0,24250,1,10.0,0,108000.0,25
1,12500,6,2.0,0,123000.0,30
0,7500,0,1.0,0,82000.0,24
0,6000,0,4.0,0,56000.0,23
0,3000,0,2.0,0,88668.0,25
0,8000,3,13.0,1,27048.0,25
1,4000,2,7.0,0,25200.0,22
0,12000,0,9.0,0,35000.0,32
0,7500,1,10.0,0,51500.0,22
0,12000,1,2.0,3,38500.0,28
0,17000,1,3.0,0,73000.0,22
1,6000,0,5.0,0,66000.0,23
1,10000,1,12.0,3,30000.0,21
0,7200,1,3.0,2,66600.0,24
1,10000,3,4.0,2,36000.0,36
0,25000,1,26.0,3,70000.0,27
0,8500,1,3.0,3,68000.0,42
1,9600,2,4.0,3,24000.0,21
1,21000,3,0.0,0,48000.0,31
1,1050,0,2.0,0,31200.0,22
0,9000,3,4.0,0,87000.0,41
1,6000,3,8.0,0,40000.0,33
0,7500,3,1.0,3,43260.0,21
0,13000,1,1.0,3,64000.0,32
1,1500,1,0.0,3,24000.0,31
0,2000,1,1.0,3,38000.0,24
0,12000,0,3.0,0,106000.0,25
0,11000,1,3.0,0,70000.0,24
0,20000,2,2.0,3,92000.0,29
1,12000,3,14.0,3,840000.0,32
1,4000,2,19.0,3,48804.0,33
1,5075,1,0.0,3,20000.0,36
0,1500,1,6.0,3,35000.0,23
0,6300,0,0.0,0,50000.0,29
0,9600,0,14.0,3,42000.0,59
0,8500,0,1.0,3,24000.0,39
1,1800,3,17.0,0,45600.0,36
1,12300,0,7.0,3,45000.0,23
0,6000,0,2.0,3,23198.0,25
1,5600,2,5.0,0,66000.0,23
0,8875,4,0.0,0,29124.0,22
1,6000,2,15.0,3,45000.0,22
0,5500,0,3.0,3,48000.0,25
1,1000,0,21.0,3,48000.0,36
1,14000,0,5.0,0,75000.0,26
1,5000,0,17.0,0,50000.0,30
0,4500,0,0.0,3,40000.0,26
0,8000,2,6.0,3,65500.0,21
1,5000,3,2.0,3,40800.0,25
1,7200,1,0.0,3,50000.0,24
1,18500,0,1.0,3,112000.0,31
0,3000,2,4.0,3,75000.0,24
0,12000,1,22.0,3,55000.0,25
1,8325,1,5.0,0,48000.0,21
0,5000,0,14.0,2,39520.0,36
0,2000,0,1.0,3,61000.0,26
0,1000,1,7.0,0,36000.0,21
0,4000,0,9.0,0,38000.0,22
1,12800,2,16.0,3,36000.0,30
0,1000,2,0.0,3,35100.0,22
1,4000,1,6.08633190118,0,48000.0,28
0,4000,1,3.0,2,44000.0,47
1,10325,3,11.0,3,70000.0,23
0,12000,1,3.0,3,48996.0,27
0,16000,4,25.0,0,72000.0,28
1,3000,0,2.0,0,22800.0,23
0,10000,2,2.0,0,94500.0,27
0,10000,0,5.0,3,60000.0,29
0,20000,1,1.0,3,35364.0,24
1,2150,2,14.0,0,11029.0,28
0,9000,2,7.0,3,87000.0,25
0,15000,0,10.0,3,33000.0,28
0,3000,0,1.0,3,43000.0,23
0,4800,1,7.0,3,50000.0,23
0,10000,3,13.0,3,48000.0,23
0,15000,3,5.0,2,50000.0,24
0,7500,1,0.0,3,40000.0,24
0,2000,1,3.0,3,48000.0,25
0,12000,0,5.0,0,80000.0,25
0,30000,3,7.0,3,90000.0,36
1,1800,1,1.0,3,18000.0,22
0,11300,3,5.0,3,56472.0,35
0,23000,1,27.0,2,160000.0,28
1,7000,2,3.0,3,58000.0,23
0,9000,1,5.0,0,80000.0,28
1,5000,5,1.0,0,45000.0,22
1,10625,2,8.0,2,25000.0,37
0,1500,1,6.0,2,34056.0,21
0,5000,0,4.0,3,15600.0,32
0,7000,2,2.0,0,72500.0,29
1,25000,3,11.0,0,84132.0,29
0,4500,0,5.0,3,24000.0,26
0,12000,2,18.0,0,80000.0,24
1,5000,2,4.0,3,150000.0,24
0,12000,1,2.0,3,83000.0,48
1,7750,1,2.0,0,36000.0,22
0,7500,3,15.0,0,105000.0,43
1,12000,1,1.0,0,27000.0,22
0,12000,1,2.0,3,60000.0,23
0,15000,0,3.0,3,65000.0,23
0,6500,0,3.0,3,24000.0,36
1,21600,4,6.0,3,92001.0,33
1,25000,4,14.0,0,110000.0,25
0,10000,0,2.0,0,62000.0,23
1,7750,0,1.0,0,21424.0,29
0,9250,0,10.0,0,57000.0,23
0,12500,3,5.0,2,75000.0,23
1,16750,6,0.0,3,60000.0,24
0,5000,0,1.0,3,52000.0,22
1,12625,0,1.0,0,55000.0,29
0,1000,2,0.0,3,11760.0,22
0,9500,1,3.0,3,72000.0,29
1,3000,2,3.0,3,66000.0,25
0,1500,1,5.0,3,36000.0,24
0,15000,0,2.0,0,127500.0,22
0,5000,0,5.0,0,38000.0,35
1,14500,1,3.0,3,55500.0,24
1,1450,1,24.0,0,35000.0,24
0,15000,1,2.0,0,57996.0,41
0,20000,4,6.0,3,135000.0,34
0,5600,1,6.0,3,43860.0,26
0,2000,0,0.0,3,14000.0,21
0,10000,0,9.0,0,35360.0,25
0,17000,2,0.0,3,65000.0,26
1,4000,2,1.0,0,74551.92,26
1,5350,2,3.0,0,36000.0,27
0,3500,2,7.0,3,56000.0,23
0,10000,3,21.0,0,53000.0,31
0,18000,3,0.0,0,102000.0,21
1,2000,3,3.0,3,43200.0,24
0,14000,0,0.0,0,85000.0,25
0,12000,0,7.0,0,55000.0,31
1,5400,1,3.0,0,50000.0,23
0,4800,1,12.0,3,69000.0,23
1,16750,6,16.0,3,94000.0,28
0,2500,1,0.0,0,50000.0,22
0,15350,0,14.0,0,80000.0,32
1,15000,1,23.0,3,48000.0,22
1,12000,3,0.0,0,45000.0,31
0,7500,0,0.0,0,52000.0,28
1,5000,1,0.0,3,37000.0,32
0,10000,2,1.0,0,58200.0,22
0,16800,1,8.0,3,125000.0,24
1,15000,1,7.0,0,106000.0,25
0,8000,1,6.0,3,68120.0,27
1,2400,2,0.0,3,26400.0,22
0,2350,2,6.0,3,44400.0,25
0,14650,2,0.0,3,60000.0,26
0,5000,0,0.0,0,95000.0,28
0,10000,1,3.0,3,67500.0,35
0,7000,1,0.0,2,60000.0,28
1,15000,1,1.0,0,26000.0,33
0,8000,2,12.0,3,71000.0,26
1,10000,0,0.0,3,30000.0,31
1,6000,3,18.0,0,40000.0,30
0,10000,0,1.0,0,60000.0,29
1,10000,4,13.0,3,31504.27,40
1,8000,1,0.0,3,30000.0,26
0,3500,3,2.0,3,21600.0,22
0,7800,1,6.0,3,40320.0,29
1,4500,1,3.0,0,38000.0,27
0,18825,0,5.0,3,42000.0,34
0,12000,0,2.0,0,96000.0,23
1,5000,0,7.0,3,27096.0,25
0,10400,3,3.0,3,60000.0,23
1,12000,1,27.0,0,57000.0,24
0,5000,1,4.0,0,70000.0,28
0,15000,2,0.0,3,60000.0,33
1,16000,1,12.0,3,36000.0,27
0,5000,2,9.0,0,62000.0,30
0,5700,1,6.08633190118,0,61200.0,27
0,6500,0,3.0,0,97192.0,30
0,4000,1,6.08633190118,3,12000.0,21
1,10000,1,12.0,0,43000.0,24
1,2875,1,4.0,2,40800.0,37
0,20000,0,44.0,2,153936.0,42
0,6000,2,7.0,0,84996.0,32
0,9000,3,0.0,3,65000.0,23
0,2950,1,2.0,2,30000.0,31
1,4000,1,3.0,3,15000.0,22
1,11000,2,2.0,3,30720.0,25
1,25000,3,3.0,0,91200.0,33
1,6000,3,5.0,3,30000.0,32
1,10750,1,2.0,0,53000.0,25
1,5000,1,4.0,3,30000.0,31
1,9975,1,8.0,3,60000.0,22
0,12200,1,4.0,2,28000.0,25
1,10800,3,3.0,3,54000.0,27
1,12000,3,1.0,0,45000.0,24
0,24000,0,0.0,3,150000.0,23
0,16000,0,6.0,3,65000.0,22
0,8825,3,14.0,0,80000.0,25
0,8000,0,2.0,3,77000.0,24
0,4800,3,13.0,2,30000.0,37
0,13000,2,10.0,3,43000.0,22
1,5000,2,6.08633190118,2,16800.0,28
0,5000,0,3.0,0,77000.0,29
0,1500,1,3.0,0,38000.0,25
1,7000,0,14.0,3,55000.0,24
0,12000,1,1.0,0,90000.0,23
1,14400,1,0.0,0,75000.0,26
1,16000,1,1.0,3,58500.0,22
0,17200,0,4.0,0,50000.0,26
0,14400,0,9.0,0,90000.0,31
0,3500,0,9.0,0,31200.0,22
1,8000,1,3.0,3,45000.0,23
0,13250,1,4.0,0,60000.0,32
1,5600,1,5.0,3,42000.0,33
1,10000,1,4.0,3,51000.0,26
1,18000,1,6.0,3,52610.0,22
1,7000,4,2.0,2,75996.0,26
1,7650,1,5.0,3,57000.0,23
0,3000,0,5.0,3,40000.0,30
1,7200,1,2.0,3,55700.0,25
0,15000,1,5.0,3,40277.0,32
0,20800,1,18.0,2,145000.0,23
1,6000,1,18.0,0,61000.0,24
0,3000,0,4.0,2,113500.0,34
0,17325,1,1.0,0,114000.0,23
1,6250,2,5.0,0,86000.0,36
0,2500,2,6.08633190118,0,45600.0,28
0,3600,1,3.0,3,20000.0,24
1,5000,0,9.0,0,92000.0,30
1,15000,1,3.0,3,35976.0,23
0,10000,0,4.0,3,45000.0,22
0,10675,0,6.0,0,75600.0,22
0,3500,0,14.0,0,63000.0,26
0,8000,1,8.0,3,88000.0,44
0,6000,1,4.0,3,54996.0,22
0,6400,3,2.0,3,31836.0,29
0,2325,0,4.0,0,50000.0,37
1,15000,2,25.0,3,32000.0,21
0,15000,2,5.0,3,30000.0,26
0,16000,1,10.0,0,53000.0,25
1,8000,2,5.0,0,66000.0,25
1,8000,3,5.0,3,61000.0,22
1,12000,1,17.0,0,54600.0,22
0,3000,1,1.0,2,28000.0,34
0,12000,0,4.0,0,113000.0,23
1,6000,1,8.0,3,18000.0,24
0,18000,0,3.0,0,95000.0,24
0,2000,3,0.0,3,15915.0,24
0,7000,0,2.0,3,33000.0,23
1,8000,0,2.0,3,113300.0,38
1,2100,1,2.0,3,105000.0,24
1,13200,5,1.0,0,125000.0,28
0,3600,0,3.0,3,36000.0,22
0,14000,0,5.0,3,110004.0,24
0,10000,1,5.0,0,38000.0,22
0,8000,0,3.0,3,42000.0,25
0,5000,3,2.0,3,66000.0,27
0,10950,0,11.0,0,65000.0,26
0,7000,0,2.0,3,35000.0,25
0,3000,0,4.0,2,48000.0,24
1,10000,2,0.0,3,30000.0,23
0,12000,0,3.0,3,42000.0,26
0,6275,0,0.0,2,135000.0,33
1,4900,2,10.0,3,44000.0,33
1,5000,6,4.0,3,50000.0,32
0,10000,4,2.0,0,82000.0,25
0,9600,0,4.0,2,26400.0,24
1,16000,2,2.0,3,55000.0,25
0,20000,2,2.0,3,65500.0,23
0,5500,0,1.0,0,32400.0,22
0,20000,1,6.08633190118,0,56533.0,24
0,20000,4,9.0,2,127000.0,25
0,15000,1,15.0,0,156000.0,24
1,6800,5,2.0,3,36500.0,24
0,16000,1,12.0,3,93000.0,26
0,7750,0,26.0,0,90000.0,25
0,4000,1,3.0,3,10636.0,61
0,8000,3,4.0,0,37700.0,23
0,20000,0,2.0,0,180000.0,29
1,4925,1,0.0,0,120000.0,30
0,6000,1,11.0,2,36000.0,23
1,10000,3,4.0,3,50004.0,27
1,5000,2,2.0,3,65000.0,28
0,12000,1,8.0,0,67992.0,24
1,5000,3,1.0,3,36000.0,24
0,6000,1,0.0,0,19404.0,39
0,1775,0,3.0,0,55000.0,33
0,8875,0,18.0,0,58000.0,31
0,10000,1,6.08633190118,0,98000.0,27
1,5000,3,0.0,3,46000.0,26
0,6200,1,18.0,0,24000.0,36
0,4000,2,9.0,3,43200.0,27
0,24500,1,10.0,2,150000.0,41
0,5000,4,13.0,2,73000.0,26
1,4000,2,2.0,2,18000.0,22
0,7000,0,4.0,0,100000.0,28
1,5600,0,0.0,3,137004.0,41
1,5600,2,0.0,3,85000.0,45
0,15000,0,0.0,0,100000.0,31
0,8000,1,3.0,3,71000.0,35
0,5200,2,4.0,0,35000.0,35
1,12000,0,15.0,0,80000.0,25
1,4000,1,9.0,3,42000.0,23
0,10000,0,0.0,0,93000.0,32
1,15000,0,0.0,0,54000.0,26
0,11500,1,2.0,2,145000.0,24
0,6000,0,11.0,0,100000.0,25
0,5000,1,2.0,3,25000.0,27
0,4000,0,7.0,3,48000.0,30
0,6000,3,2.0,3,26400.0,35
0,10000,0,4.0,2,36996.0,23
1,3600,0,1.0,3,24000.0,24
0,6600,2,5.0,3,39000.0,31
1,14500,4,0.0,3,30600.0,25
1,9950,2,18.0,3,25404.0,32
0,6500,1,1.0,0,110000.0,25
1,8275,2,4.0,0,109000.0,27
0,4000,0,0.0,3,55000.0,26
1,16000,2,19.0,3,58000.0,25
0,1600,2,9.0,0,72000.0,37
1,4800,2,2.0,3,48000.0,24
0,17500,1,1.0,3,48500.0,27
0,2000,1,2.0,0,55200.0,23
0,6000,1,4.0,3,54996.0,22
1,9800,3,40.0,0,74500.0,23
1,2700,1,15.0,3,24000.0,23
0,5000,0,2.0,3,59600.0,28
0,17000,2,3.0,3,80000.0,28
0,4000,1,1.0,3,36000.0,28
0,4000,1,11.0,0,55000.0,29
1,3000,2,0.0,2,62500.0,31
1,13750,2,1.0,3,36000.0,32
0,19000,1,1.0,0,69000.0,23
1,25000,3,16.0,0,200000.0,25
1,7000,1,5.0,2,24000.0,23
0,8000,3,8.0,0,80000.0,23
0,12000,1,5.0,3,123000.0,33
0,8000,1,6.0,0,126000.0,30
0,7000,1,3.0,3,35000.0,29
0,3000,1,1.0,3,54996.0,35
0,16000,3,6.0,3,80000.0,32
1,10000,2,4.0,3,47500.0,28
0,1825,2,11.0,0,98000.0,29
1,2500,0,1.0,3,32004.0,42
1,16500,3,26.0,0,64000.0,23
1,5000,1,0.0,0,30000.0,22
1,1600,1,1.0,3,18000.0,33
0,15000,1,0.0,0,65000.0,25
1,10000,1,5.0,3,24000.0,37
0,25000,1,5.0,3,85000.0,24
0,20000,1,0.0,3,60000.0,24
0,25000,1,33.0,3,120000.0,24
0,4000,0,2.0,3,21600.0,41
0,10000,2,12.0,0,32400.0,25
0,12000,3,2.0,3,60000.0,28
1,9000,1,8.0,3,75000.0,23
0,6000,2,53.0,0,102000.0,23
1,4000,1,6.0,0,42000.0,22
0,18000,0,5.0,0,120000.0,22
0,10000,2,1.0,0,150000.0,29
0,5000,1,27.0,0,86000.0,26
0,1200,1,0.0,0,43500.0,27
0,5600,0,21.0,3,56000.0,24
0,9000,2,3.0,3,36000.0,22
1,5000,2,1.0,3,43200.0,39
1,6000,3,0.0,0,38652.0,20
1,2125,5,0.0,0,96000.0,25
0,5000,2,9.0,0,95000.0,28
0,5500,0,2.0,3,50000.0,36
0,9000,0,7.0,3,42000.0,23
1,7000,0,9.0,3,43200.0,22
0,5000,1,2.0,0,130000.0,27
0,4750,3,4.0,3,21000.0,22
0,10000,0,5.0,0,120000.0,25
0,20000,4,11.0,0,109500.0,26
1,20000,5,0.0,3,62000.0,28
1,3000,0,6.08633190118,0,48000.0,37
0,6500,4,2.0,0,57996.0,26
1,12000,0,7.0,3,80000.0,30
0,10825,1,10.0,2,44630.28,27
0,13000,0,21.0,0,54000.0,24
0,6000,2,2.0,0,57000.0,28
0,4000,1,6.0,0,36000.0,27
0,7000,0,18.0,0,26000.0,24
1,16000,2,0.0,3,80000.0,29
1,10000,1,3.0,3,100000.0,28
1,3250,0,0.0,3,45000.0,24
0,6000,0,11.0,0,114000.0,40
1,1750,0,0.0,3,9600.0,21
0,7200,0,0.0,3,38000.0,23
0,4800,0,6.0,0,35000.0,38
0,7000,4,2.0,3,56000.0,25
1,15000,2,9.0,3,40988.76,26
0,15500,1,2.0,0,168000.0,31
0,8000,3,2.0,3,37000.0,36
0,7000,0,6.0,3,48000.0,23
0,5000,1,7.0,3,68000.0,22
0,15000,1,0.0,3,45000.0,23
0,6000,3,0.0,0,61200.0,24
1,15000,3,21.0,0,88800.0,25
1,10750,3,0.0,3,24000.0,24
0,17500,1,6.0,3,44000.0,25
1,8500,1,3.0,0,62400.0,33
1,12000,2,6.08633190118,0,60000.0,25
1,20000,2,4.0,0,700000.0,44
1,15000,1,7.0,0,65000.0,29
0,1200,1,9.0,3,29000.0,36
1,15000,0,3.0,0,50400.0,32
0,32000,0,2.0,3,120000.0,25
0,6000,0,16.0,0,77000.0,20
0,6000,2,5.0,3,29000.0,24
1,13000,2,19.0,3,36288.0,29
0,6000,1,2.0,0,42000.0,36
0,6000,1,1.0,3,70000.0,34
0,6000,0,0.0,3,33500.0,33
0,14000,1,2.0,2,36000.0,22
1,8000,1,8.0,0,50000.0,26
0,8000,0,1.0,0,122000.0,27
0,10000,1,1.0,3,32400.0,40
0,1800,0,9.0,0,60000.0,25
0,15000,0,4.0,0,84000.0,25
0,1325,2,5.0,3,51500.0,25
1,15000,1,3.0,3,44400.0,25
0,10000,0,3.0,3,30000.0,23
0,5000,0,1.0,3,30000.0,28
0,8000,0,6.0,0,49716.0,25
0,12000,0,6.08633190118,0,60000.0,38
0,13500,0,0.0,3,57000.0,24
0,6000,3,0.0,3,21600.0,27
1,9600,3,3.0,3,42000.0,22
0,7000,1,4.0,2,81000.0,38
0,3000,3,4.0,3,57996.0,65
1,3600,3,10.0,3,80000.0,36
1,16000,5,2.0,3,64575.0,24
1,5000,3,9.0,3,47496.0,50
1,25000,1,0.0,0,52000.0,31
0,5000,1,2.0,3,67596.0,23
1,1325,2,2.0,3,26000.0,24
0,10000,0,0.0,0,200000.0,30
1,25000,4,1.0,3,48360.0,25
1,8000,5,3.0,3,38698.0,23
0,7000,2,1.0,0,48000.0,29
0,3500,0,14.0,0,63000.0,26
1,12000,0,2.0,3,36000.0,28
0,10500,0,15.0,0,57600.0,24
1,7000,2,6.0,3,55900.0,28
1,3000,3,4.0,3,42000.0,27
0,12000,1,5.0,0,99996.0,25
0,12000,0,5.0,3,26000.0,24
0,16000,1,1.0,0,40800.0,23
1,6000,1,12.0,0,70000.0,27
0,5500,1,6.0,0,67440.0,22
0,18000,1,3.0,3,67800.0,33
1,7000,2,3.0,3,35654.0,22
0,11200,0,6.0,3,61200.0,22
1,9600,0,6.0,3,43200.0,25
0,13800,2,4.0,3,67300.0,42
0,7000,2,4.0,0,55000.0,34
1,1000,3,3.0,3,14400.0,29
0,7200,0,12.0,0,57996.0,23
0,3000,0,3.0,0,60096.0,29
0,12000,0,10.0,2,65000.0,24
0,20000,1,1.0,3,75000.0,41
0,12000,0,3.0,0,54000.0,32
0,1300,0,3.0,3,51000.0,27
1,15000,1,17.0,3,66000.0,23
0,14400,3,0.0,3,60000.0,22
1,13000,0,3.0,0,78000.0,27
0,2400,0,9.0,3,22790.0,23
1,11600,3,21.0,0,133228.0,24
1,11000,4,14.0,3,70000.0,33
1,13750,1,9.0,0,65000.0,23
1,7500,3,2.0,3,80004.0,25
0,4500,1,15.0,0,64800.0,25
0,7200,1,6.08633190118,2,35000.0,26
0,6000,0,1.0,3,68496.0,25
0,7000,2,17.0,3,72000.0,23
0,10000,1,10.0,3,75000.0,24
1,20000,1,1.0,3,85000.0,29
0,12000,3,4.0,3,65000.0,29
0,7500,0,2.0,0,48000.0,33
0,8000,3,0.0,0,70000.0,26
0,8000,2,2.0,3,50000.0,22
0,8000,0,24.0,0,57200.0,21
0,15000,2,6.0,0,66888.0,30
